age,sex,i,prev,f
26,female,0.19270451225128132,0.1091400482757109,0.11047478574181867
26,male,0.18277166921465257,0.1071338955108748,0.10903808833081936
27,female,0.19270451225128132,0.10337893220344309,0.11047478574181867
27,male,0.18277166921465257,0.10139173371234017,0.10903808833081936
28,female,0.19270451225128132,0.09750246568584453,0.11047478574181867
28,male,0.18277166921465257,0.09560817172358653,0.10903808833081936
29,female,0.19270451225128132,0.09225814841005377,0.11047478574181867
29,male,0.18277166921465257,0.09044881308428844,0.10903808833081936
30,female,0.1759918875054497,0.11019871742604191,0.10679065690564375
30,male,0.1681494643651164,0.10909823606714653,0.10481488028279332
31,female,0.1759918875054497,0.10484719275135314,0.10679065690564375
31,male,0.1681494643651164,0.10378441129529264,0.10481488028279332
32,female,0.1759918875054497,0.09999136269094021,0.10679065690564375
32,male,0.1681494643651164,0.09896418367567783,0.10481488028279332
33,female,0.1759918875054497,0.09516342591786382,0.10679065690564375
33,male,0.1681494643651164,0.09421815342637478,0.10481488028279332
34,female,0.1759918875054497,0.09078023498079306,0.10679065690564375
34,male,0.1681494643651164,0.08990650282541751,0.10481488028279332
35,female,0.12292594997466495,0.09925680564910294,0.09772221845175082
35,male,0.12296498292160579,0.09433958835302234,0.09276303081528688
36,female,0.12292594997466495,0.09507069638741325,0.09772221845175082
36,male,0.12296498292160579,0.09038438036528466,0.09276303081528688
37,female,0.12292594997466495,0.09122339255799344,0.09772221845175082
37,male,0.12296498292160579,0.08674747346384322,0.09276303081528688
38,female,0.12292594997466495,0.08575071343995029,0.09772221845175082
38,male,0.12296498292160579,0.08125956357689605,0.09276303081528688
39,female,0.12292594997466495,0.08089750554157385,0.09772221845175082
39,male,0.12296498292160579,0.07642470361142446,0.09276303081528688
40,female,0.2075374058337723,0.08215907541268357,0.08100419414721938
40,male,0.20241520794675846,0.07859612769090328,0.07967238838484801
41,female,0.2075374058337723,0.07798196389776035,0.08100419414721938
41,male,0.20241520794675846,0.07441704196016528,0.07967238838484801
42,female,0.2075374058337723,0.07420904583239812,0.08100419414721938
42,male,0.20241520794675846,0.07065993659825813,0.07967238838484801
43,female,0.2075374058337723,0.0662230776366144,0.08100419414721938
43,male,0.20241520794675846,0.06225315087021191,0.07967238838484801
44,female,0.2075374058337723,0.05978892347184241,0.08100419414721938
44,male,0.20241520794675846,0.05563407163101226,0.07967238838484801
45,female,0.18477973601790854,0.10711022251402218,0.0961493877230763
45,male,0.16844908058046906,0.11320618281324464,0.10150895854698247
46,female,0.18477973601790854,0.09839671122755755,0.0961493877230763
46,male,0.16844908058046906,0.103280262851413,0.10150895854698247
47,female,0.18477973601790854,0.09099424866052264,0.0961493877230763
47,male,0.16844908058046906,0.09495463858612539,0.10150895854698247
48,female,0.18477973601790854,0.08019774078471371,0.0961493877230763
48,male,0.16844908058046906,0.08329445894492768,0.10150895854698247
49,female,0.18477973601790854,0.07169151124612885,0.0961493877230763
49,male,0.16844908058046906,0.07418476509033252,0.10150895854698247
50,female,0.15130943652377443,0.1275692401051592,0.11174104597563499
50,male,0.14204742179617783,0.12730716495799183,0.11433785796052313
51,female,0.15130943652377443,0.1164064892833412,0.11174104597563499
51,male,0.14204742179617783,0.11588281905358308,0.11433785796052313
52,female,0.15130943652377443,0.10704010864373427,0.11174104597563499
52,male,0.14204742179617783,0.10634003096588451,0.11433785796052313
53,female,0.15130943652377443,0.09691762146904431,0.11174104597563499
53,male,0.14204742179617783,0.09664418143117164,0.11433785796052313
54,female,0.15130943652377443,0.08854423768159173,0.11174104597563499
54,male,0.14204742179617783,0.08856868411500048,0.11433785796052313
55,female,0.10620183922740943,0.1143910115670964,0.10500584880954504
55,male,0.09288849844933264,0.11159520539407068,0.10547588035840119
56,female,0.10620183922740943,0.10596409923560207,0.10500584880954504
56,male,0.09288849844933264,0.1036056191980268,0.10547588035840119
57,female,0.10620183922740943,0.09869357921540141,0.10500584880954504
57,male,0.09288849844933264,0.09668361838195014,0.10547588035840119
58,female,0.10620183922740943,0.09130694011139213,0.10500584880954504
58,male,0.09288849844933264,0.0894386720935561,0.10547588035840119
59,female,0.10620183922740943,0.08494900245836574,0.10500584880954504
59,male,0.09288849844933264,0.08320382821325763,0.10547588035840119
60,female,0.14766831206729095,0.0908305822029822,0.08842048780992012
60,male,0.1453366183806007,0.08993031594573371,0.08766276014701761
61,female,0.14766831206729095,0.08527896185587702,0.08842048780992012
61,male,0.1453366183806007,0.08442829942000393,0.08766276014701761
62,female,0.14766831206729095,0.08036688880408038,0.08842048780992012
62,male,0.1453366183806007,0.07956070489917394,0.08766276014701761
63,female,0.14766831206729095,0.07441127020168682,0.08842048780992012
63,male,0.1453366183806007,0.07280272393274535,0.08766276014701761
64,female,0.14766831206729095,0.06927743942735431,0.08842048780992012
64,male,0.1453366183806007,0.06710292188284289,0.08766276014701761
65,female,0.18177320516372167,0.09485372316512182,0.09258343484478843
65,male,0.15977209453577804,0.09869097646686392,0.09313074084079019
66,female,0.18177320516372167,0.08910302517000815,0.09258343484478843
66,male,0.15977209453577804,0.09201041260222527,0.09313074084079019
67,female,0.18177320516372167,0.08400976403601076,0.09258343484478843
67,male,0.15977209453577804,0.08617694527635045,0.09313074084079019
68,female,0.18177320516372167,0.07781458315898741,0.09258343484478843
68,male,0.15977209453577804,0.07884189724121989,0.09313074084079019
69,female,0.18177320516372167,0.07247035931399902,0.09258343484478843
69,male,0.15977209453577804,0.07265756640871505,0.09313074084079019
70,female,0.17921114732131704,0.10791504733973412,0.10372111377678236
70,male,0.1593485370577368,0.10920489466778704,0.1024654297924321
71,female,0.17921114732131704,0.10139863582598303,0.10372111377678236
71,male,0.1593485370577368,0.1018004975754641,0.1024654297924321
72,female,0.17921114732131704,0.0956243911856075,0.10372111377678236
72,male,0.1593485370577368,0.09533642171266354,0.1024654297924321
73,female,0.17921114732131704,0.08883009398532901,0.10372111377678236
73,male,0.1593485370577368,0.08829757780410141,0.1024654297924321
74,female,0.17921114732131704,0.08293724309671942,0.10372111377678236
74,male,0.1593485370577368,0.08222664979335807,0.1024654297924321
75,female,0.1585018546336344,0.1112318392139764,0.11182815639723806
75,male,0.12427746230507661,0.11146444494067075,0.10610706224555684
76,female,0.1585018546336344,0.1047172294791325,0.11182815639723806
76,male,0.12427746230507661,0.1047271247944088,0.10610706224555684
77,female,0.1585018546336344,0.0989234931188355,0.11182815639723806
77,male,0.12427746230507661,0.09875783857251075,0.10610706224555684
78,female,0.1585018546336344,0.09224891010202609,0.11182815639723806
78,male,0.12427746230507661,0.09277949146437134,0.10610706224555684
79,female,0.1585018546336344,0.08641809356427739,0.11182815639723806
79,male,0.12427746230507661,0.08748363310476011,0.10610706224555684
80,female,0.16899876444502873,0.10013443074593796,0.12162319985676505
80,male,0.12961440851796527,0.09360788913342669,0.0998128949238784
81,female,0.16899876444502873,0.0945155062659266,0.12162319985676505
81,male,0.12961440851796527,0.08881221990498576,0.0998128949238784
82,female,0.16899876444502873,0.08949367513098433,0.12162319985676505
82,male,0.12961440851796527,0.08448398180874113,0.0998128949238784
83,female,0.16899876444502873,0.08394761155253354,0.12162319985676505
83,male,0.12961440851796527,0.08007079062279857,0.0998128949238784
84,female,0.16899876444502873,0.07904883134488949,0.12162319985676505
84,male,0.12961440851796527,0.07609577437060436,0.0998128949238784
85,female,0.14399988200787148,0.10227921144582662,0.13567445021332705
85,male,0.1274174913526661,0.08716673994732765,0.10268478936950177
86,female,0.14399988200787148,0.09693447351248281,0.13567445021332705
86,male,0.1274174913526661,0.08323029405155649,0.10268478936950177
87,female,0.14399988200787148,0.09212058812155004,0.13567445021332705
87,male,0.1274174913526661,0.0796340252011199,0.10268478936950177
88,female,0.14399988200787148,0.08748775500710135,0.13567445021332705
88,male,0.1274174913526661,0.07641748163395957,0.10268478936950177
89,female,0.14399988200787148,0.08329858873961571,0.13567445021332705
89,male,0.1274174913526661,0.07345069259892266,0.10268478936950177
90,female,0.15753021514727875,0.09173839999365627,0.14414397174177146
90,male,0.15597131366885483,0.08065054394536589,0.11572397302259874
91,female,0.15753021514727875,0.08772960584611302,0.14414397174177146
91,male,0.15597131366885483,0.07774501789255232,0.11572397302259874
92,female,0.15753021514727875,0.08405649632434957,0.14414397174177146
92,male,0.15597131366885483,0.07504156169878701,0.11572397302259874
93,female,0.15753021514727875,0.08083076167150235,0.14414397174177146
93,male,0.15597131366885483,0.07263987041224938,0.11572397302259874
94,female,0.15753021514727875,0.0778434573138958,0.14414397174177146
94,male,0.15597131366885483,0.07038714293633383,0.11572397302259874
95,female,0.22106027068496414,0.09108950246712434,0.17052654043713267
95,male,0.22236668475364396,0.08747952610694862,0.16175588607205724
96,female,0.22106027068496414,0.0879547647609202,0.17052654043713267
96,male,0.22236668475364396,0.0849250287202158,0.16175588607205724
97,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
97,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
98,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
98,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
99,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
99,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
100,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
100,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
101,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
101,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
102,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
102,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
103,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
103,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
104,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
104,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
105,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
105,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
106,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
106,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
107,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
107,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
108,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
108,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
109,female,0.22106027068496414,0.08502860566397037,0.17052654043713267
109,male,0.22236668475364396,0.08251548668803921,0.16175588607205724
